inventory_fact_id,time_key,item_key,store_key,quantity_on_hand
12767,20250709,7,18,39
12768,20250709,8,18,95
12769,20250709,9,18,31
12770,20250709,10,18,25
12771,20250709,11,18,35
12772,20250709,12,18,125
12773,20250709,13,18,27
12774,20250709,14,18,32
12775,20250709,15,18,137
12776,20250709,16,18,42
12777,20250709,17,18,52
12778,20250709,18,18,31
12779,20250709,19,18,107
12780,20250709,20,18,22
12781,20250709,1,19,39
12782,20250709,2,19,84
12783,20250709,3,19,55
12784,20250709,4,19,23
12785,20250709,5,19,97
12786,20250709,6,19,35
12787,20250709,7,19,44
12788,20250709,8,19,43
12789,20250709,9,19,29
12790,20250709,10,19,81
12791,20250709,11,19,103
12792,20250709,12,19,51
12793,20250709,13,19,18
12794,20250709,14,19,34
12795,20250709,15,19,67
12796,20250709,16,19,66
12797,20250709,17,19,74
12798,20250709,18,19,36
12799,20250709,19,19,33
12800,20250709,20,19,120
12801,20250709,1,20,83
12802,20250709,2,20,10
12803,20250709,3,20,60
12804,20250709,4,20,44
12805,20250709,5,20,35
12806,20250709,6,20,64
12807,20250709,7,20,118
12808,20250709,8,20,74
12809,20250709,9,20,20
12810,20250709,10,20,24
12811,20250709,11,20,29
12812,20250709,12,20,95
12813,20250709,13,20,48
12814,20250709,14,20,38
12815,20250709,15,20,30
12816,20250709,16,20,20
12817,20250709,17,20,102
12818,20250709,18,20,20
12819,20250709,19,20,98
12820,20250709,20,20,108
12821,20250709,1,21,30
12822,20250709,2,21,98
12823,20250709,3,21,107
12824,20250709,4,21,51
12825,20250709,5,21,40
12826,20250709,6,21,28
12827,20250709,7,21,90
12828,20250709,8,21,129
12829,20250709,9,21,37
12830,20250709,10,21,34
12831,20250709,11,21,27
12832,20250709,12,21,37
12833,20250709,13,21,59
12834,20250709,14,21,51
12835,20250709,15,21,41
12836,20250709,16,21,43
12837,20250709,17,21,70
12838,20250709,18,21,38
12839,20250709,19,21,51
12840,20250709,20,21,59
12841,20250709,1,22,91
12842,20250709,2,22,51
12843,20250709,3,22,62
12844,20250709,4,22,34
12845,20250709,5,22,42
12846,20250709,6,22,83
12847,20250709,7,22,34
12848,20250709,8,22,12
12849,20250709,9,22,80
12850,20250709,10,22,62
12851,20250709,11,22,39
12852,20250709,12,22,107
12853,20250709,13,22,31
12854,20250709,14,22,22
12855,20250709,15,22,39
12856,20250709,16,22,68
12857,20250709,17,22,24
12858,20250709,18,22,138
12859,20250709,19,22,52
12860,20250709,20,22,29
12861,20250709,1,23,30
12862,20250709,2,23,63
12863,20250709,3,23,34
12864,20250709,4,23,30
12865,20250709,5,23,29
12866,20250709,6,23,31
12867,20250709,7,23,78
12868,20250709,8,23,15
12869,20250709,9,23,42
12870,20250709,10,23,99
12871,20250709,11,23,96
12872,20250709,12,23,34
12873,20250709,13,23,93
12874,20250709,14,23,71
12875,20250709,15,23,31
12876,20250709,16,23,80
12877,20250709,17,23,52
12878,20250709,18,23,116
12879,20250709,19,23,14
12880,20250709,20,23,61
12881,20250716,1,1,111
12882,20250716,2,1,25
12883,20250716,3,1,72
12884,20250716,4,1,27
12885,20250716,5,1,15
12886,20250716,6,1,39
12887,20250716,7,1,33
12888,20250716,8,1,29
12889,20250716,9,1,29
12890,20250716,10,1,114
12891,20250716,11,1,46
12892,20250716,12,1,27
12893,20250716,13,1,37
12894,20250716,14,1,41
12895,20250716,15,1,12
12896,20250716,16,1,40
12897,20250716,17,1,24
12898,20250716,18,1,128
12899,20250716,19,1,46
12900,20250716,20,1,16
12901,20250716,1,2,50
12902,20250716,2,2,130
12903,20250716,3,2,39
12904,20250716,4,2,91
12905,20250716,5,2,18
12906,20250716,6,2,39
12907,20250716,7,2,108
12908,20250716,8,2,93
12909,20250716,9,2,17
12910,20250716,10,2,52
12911,20250716,11,2,73
12912,20250716,12,2,16
12913,20250716,13,2,24
12914,20250716,14,2,48
12915,20250716,15,2,32
12916,20250716,16,2,106
12917,20250716,17,2,94
12918,20250716,18,2,58
12919,20250716,19,2,52
12920,20250716,20,2,46
12921,20250716,1,3,48
12922,20250716,2,3,28
12923,20250716,3,3,50
12924,20250716,4,3,116
12925,20250716,5,3,60
12926,20250716,6,3,140
12927,20250716,7,3,108
12928,20250716,8,3,84
12929,20250716,9,3,47
12930,20250716,10,3,114
12931,20250716,11,3,22
12932,20250716,12,3,56
12933,20250716,13,3,130
12934,20250716,14,3,116
12935,20250716,15,3,75
12936,20250716,16,3,64
12937,20250716,17,3,28
12938,20250716,18,3,54
12939,20250716,19,3,25
12940,20250716,20,3,125
12941,20250716,1,4,69
12942,20250716,2,4,23
12943,20250716,3,4,14
12944,20250716,4,4,48
12945,20250716,5,4,75
12946,20250716,6,4,122
12947,20250716,7,4,83
12948,20250716,8,4,49
12949,20250716,9,4,62
12950,20250716,10,4,32
12951,20250716,11,4,23
12952,20250716,12,4,71
12953,20250716,13,4,91
12954,20250716,14,4,63
12955,20250716,15,4,35
12956,20250716,16,4,25
12957,20250716,17,4,31
12958,20250716,18,4,127
12959,20250716,19,4,133
12960,20250716,20,4,46
12961,20250716,1,5,67
12962,20250716,2,5,18
12963,20250716,3,5,11
12964,20250716,4,5,24
12965,20250716,5,5,52
12966,20250716,6,5,41
12967,20250716,7,5,31
12968,20250716,8,5,29
12969,20250716,9,5,52
12970,20250716,10,5,71
12971,20250716,11,5,118
12972,20250716,12,5,17
12973,20250716,13,5,42
12974,20250716,14,5,37
12975,20250716,15,5,66
12976,20250716,16,5,51
12977,20250716,17,5,24
12978,20250716,18,5,50
12979,20250716,19,5,11
12980,20250716,20,5,72
12981,20250716,1,6,22
12982,20250716,2,6,82
12983,20250716,3,6,44
12984,20250716,4,6,33
12985,20250716,5,6,71
12986,20250716,6,6,120
12987,20250716,7,6,29
12988,20250716,8,6,15
12989,20250716,9,6,18
12990,20250716,10,6,93
12991,20250716,11,6,14
12992,20250716,12,6,44
12993,20250716,13,6,69
12994,20250716,14,6,90
12995,20250716,15,6,111
12996,20250716,16,6,13
12997,20250716,17,6,60
12998,20250716,18,6,51
12999,20250716,19,6,113
13000,20250716,20,6,29
13001,20250716,1,7,92
13002,20250716,2,7,19
13003,20250716,3,7,55
13004,20250716,4,7,66
13005,20250716,5,7,50
13006,20250716,6,7,154
13007,20250716,7,7,112
13008,20250716,8,7,12
13009,20250716,9,7,112
13010,20250716,10,7,114
13011,20250716,11,7,13
13012,20250716,12,7,66
13013,20250716,13,7,155
13014,20250716,14,7,76
13015,20250716,15,7,62
13016,20250716,16,7,12
13017,20250716,17,7,43
13018,20250716,18,7,161
13019,20250716,19,7,141
13020,20250716,20,7,40
13021,20250716,1,8,88
13022,20250716,2,8,59
13023,20250716,3,8,26
13024,20250716,4,8,33
13025,20250716,5,8,123
13026,20250716,6,8,80
13027,20250716,7,8,24
13028,20250716,8,8,35
13029,20250716,9,8,72
13030,20250716,10,8,67
13031,20250716,11,8,51
13032,20250716,12,8,106
13033,20250716,13,8,13
13034,20250716,14,8,116
13035,20250716,15,8,43
13036,20250716,16,8,15
13037,20250716,17,8,30
13038,20250716,18,8,20
13039,20250716,19,8,49
13040,20250716,20,8,91
13041,20250716,1,9,22
13042,20250716,2,9,46
13043,20250716,3,9,46
13044,20250716,4,9,63
13045,20250716,5,9,27
13046,20250716,6,9,141
13047,20250716,7,9,37
13048,20250716,8,9,37
13049,20250716,9,9,64
13050,20250716,10,9,132
13051,20250716,11,9,95
13052,20250716,12,9,44
13053,20250716,13,9,74
13054,20250716,14,9,101
13055,20250716,15,9,78
13056,20250716,16,9,10
13057,20250716,17,9,77
13058,20250716,18,9,23
13059,20250716,19,9,37
13060,20250716,20,9,92
13061,20250716,1,10,25
13062,20250716,2,10,72
13063,20250716,3,10,26
13064,20250716,4,10,93
13065,20250716,5,10,27
13066,20250716,6,10,16
13067,20250716,7,10,56
13068,20250716,8,10,69
13069,20250716,9,10,19
13070,20250716,10,10,76
13071,20250716,11,10,16
13072,20250716,12,10,47
13073,20250716,13,10,16
13074,20250716,14,10,25
13075,20250716,15,10,15
13076,20250716,16,10,53
13077,20250716,17,10,34
13078,20250716,18,10,85
13079,20250716,19,10,61
13080,20250716,20,10,98
13081,20250716,1,11,72
13082,20250716,2,11,124
13083,20250716,3,11,20
13084,20250716,4,11,24
13085,20250716,5,11,103
13086,20250716,6,11,47
13087,20250716,7,11,43
13088,20250716,8,11,72
13089,20250716,9,11,13
13090,20250716,10,11,79
13091,20250716,11,11,27
13092,20250716,12,11,20
13093,20250716,13,11,12
13094,20250716,14,11,77
13095,20250716,15,11,14
13096,20250716,16,11,12
13097,20250716,17,11,41
13098,20250716,18,11,107
13099,20250716,19,11,75
13100,20250716,20,11,23
13101,20250716,1,12,26
13102,20250716,2,12,52
13103,20250716,3,12,50
13104,20250716,4,12,113
13105,20250716,5,12,112
13106,20250716,6,12,13
13107,20250716,7,12,131
13108,20250716,8,12,50
13109,20250716,9,12,90
13110,20250716,10,12,35
13111,20250716,11,12,26
13112,20250716,12,12,29
13113,20250716,13,12,118
13114,20250716,14,12,122
13115,20250716,15,12,37
13116,20250716,16,12,51
13117,20250716,17,12,22
13118,20250716,18,12,28
13119,20250716,19,12,116
13120,20250716,20,12,124
13121,20250716,1,13,29
13122,20250716,2,13,116
13123,20250716,3,13,24
13124,20250716,4,13,22
13125,20250716,5,13,56
13126,20250716,6,13,22
13127,20250716,7,13,39
13128,20250716,8,13,35
13129,20250716,9,13,49
13130,20250716,10,13,110
13131,20250716,11,13,47
13132,20250716,12,13,138
13133,20250716,13,13,64
13134,20250716,14,13,43
13135,20250716,15,13,15
13136,20250716,16,13,48
13137,20250716,17,13,103
13138,20250716,18,13,17
13139,20250716,19,13,26
13140,20250716,20,13,45
13141,20250716,1,14,63
13142,20250716,2,14,87
13143,20250716,3,14,27
13144,20250716,4,14,23
13145,20250716,5,14,40
13146,20250716,6,14,30
13147,20250716,7,14,57
13148,20250716,8,14,76
13149,20250716,9,14,59
13150,20250716,10,14,111
13151,20250716,11,14,135
13152,20250716,12,14,26
13153,20250716,13,14,67
13154,20250716,14,14,99
13155,20250716,15,14,70
13156,20250716,16,14,65
13157,20250716,17,14,89
13158,20250716,18,14,64
13159,20250716,19,14,110
13160,20250716,20,14,16
13161,20250716,1,15,48
13162,20250716,2,15,118
13163,20250716,3,15,111
13164,20250716,4,15,42
13165,20250716,5,15,27
13166,20250716,6,15,34
13167,20250716,7,15,25
13168,20250716,8,15,91
13169,20250716,9,15,141
13170,20250716,10,15,41
13171,20250716,11,15,84
13172,20250716,12,15,22
13173,20250716,13,15,72
13174,20250716,14,15,41
13175,20250716,15,15,36
13176,20250716,16,15,65
13177,20250716,17,15,23
13178,20250716,18,15,99
13179,20250716,19,15,27
13180,20250716,20,15,43
13181,20250716,1,16,31
13182,20250716,2,16,16
13183,20250716,3,16,122
13184,20250716,4,16,102
13185,20250716,5,16,101
13186,20250716,6,16,49
13187,20250716,7,16,20
13188,20250716,8,16,82
13189,20250716,9,16,101
13190,20250716,10,16,65
13191,20250716,11,16,26
13192,20250716,12,16,35
13193,20250716,13,16,21
13194,20250716,14,16,74
13195,20250716,15,16,37
13196,20250716,16,16,17
13197,20250716,17,16,65
13198,20250716,18,16,15
13199,20250716,19,16,67
13200,20250716,20,16,24
13201,20250716,1,17,99
13202,20250716,2,17,131
13203,20250716,3,17,148
13204,20250716,4,17,131
13205,20250716,5,17,53
13206,20250716,6,17,93
13207,20250716,7,17,103
13208,20250716,8,17,49
13209,20250716,9,17,27
13210,20250716,10,17,140
13211,20250716,11,17,84
13212,20250716,12,17,108
13213,20250716,13,17,123
13214,20250716,14,17,40
13215,20250716,15,17,46
13216,20250716,16,17,36
13217,20250716,17,17,107
13218,20250716,18,17,29
13219,20250716,19,17,64
13220,20250716,20,17,55
13221,20250716,1,18,16
13222,20250716,2,18,69
13223,20250716,3,18,44
13224,20250716,4,18,53
13225,20250716,5,18,109
13226,20250716,6,18,25
13227,20250716,7,18,22
13228,20250716,8,18,95
13229,20250716,9,18,31
13230,20250716,10,18,25
13231,20250716,11,18,35
13232,20250716,12,18,125
13233,20250716,13,18,27
13234,20250716,14,18,27
13235,20250716,15,18,137
13236,20250716,16,18,42
13237,20250716,17,18,50
13238,20250716,18,18,24
13239,20250716,19,18,107
13240,20250716,20,18,17
13241,20250716,1,19,32
13242,20250716,2,19,71
13243,20250716,3,19,34
13244,20250716,4,19,19
13245,20250716,5,19,89
13246,20250716,6,19,34
13247,20250716,7,19,44
13248,20250716,8,19,38
13249,20250716,9,19,29
13250,20250716,10,19,81
13251,20250716,11,19,91
13252,20250716,12,19,51
13253,20250716,13,19,30
13254,20250716,14,19,21
13255,20250716,15,19,67
13256,20250716,16,19,56
13257,20250716,17,19,74
13258,20250716,18,19,36
13259,20250716,19,19,27
13260,20250716,20,19,103
13261,20250716,1,20,83
13262,20250716,2,20,10
13263,20250716,3,20,51
13264,20250716,4,20,44
13265,20250716,5,20,32
13266,20250716,6,20,64
13267,20250716,7,20,115
13268,20250716,8,20,74
13269,20250716,9,20,13
13270,20250716,10,20,14
13271,20250716,11,20,29
13272,20250716,12,20,95
13273,20250716,13,20,48
13274,20250716,14,20,28
13275,20250716,15,20,30
13276,20250716,16,20,15
13277,20250716,17,20,102
13278,20250716,18,20,20
13279,20250716,19,20,98
13280,20250716,20,20,92
13281,20250716,1,21,30
13282,20250716,2,21,95
13283,20250716,3,21,107
13284,20250716,4,21,51
13285,20250716,5,21,36
13286,20250716,6,21,28
13287,20250716,7,21,81
13288,20250716,8,21,129
13289,20250716,9,21,27
13290,20250716,10,21,34
13291,20250716,11,21,27
13292,20250716,12,21,37
13293,20250716,13,21,54
13294,20250716,14,21,51
13295,20250716,15,21,41
13296,20250716,16,21,42
13297,20250716,17,21,70
13298,20250716,18,21,38
13299,20250716,19,21,50
13300,20250716,20,21,59
13301,20250716,1,22,90
13302,20250716,2,22,42
13303,20250716,3,22,61
13304,20250716,4,22,24
13305,20250716,5,22,33
13306,20250716,6,22,75
13307,20250716,7,22,34
13308,20250716,8,22,37
13309,20250716,9,22,59
13310,20250716,10,22,62
13311,20250716,11,22,39
13312,20250716,12,22,91
13313,20250716,13,22,31
13314,20250716,14,22,21
13315,20250716,15,22,39
13316,20250716,16,22,59
13317,20250716,17,22,12
13318,20250716,18,22,121
13319,20250716,19,22,52
13320,20250716,20,22,29
13321,20250716,1,23,30
13322,20250716,2,23,52
13323,20250716,3,23,34
13324,20250716,4,23,24
13325,20250716,5,23,20
13326,20250716,6,23,31
13327,20250716,7,23,78
13328,20250716,8,23,15
13329,20250716,9,23,42
13330,20250716,10,23,99
13331,20250716,11,23,96
13332,20250716,12,23,34
13333,20250716,13,23,93
13334,20250716,14,23,71
13335,20250716,15,23,31
13336,20250716,16,23,80
13337,20250716,17,23,52
13338,20250716,18,23,104
13339,20250716,19,23,14
13340,20250716,20,23,61
13341,20250723,1,1,111
13342,20250723,2,1,23
13343,20250723,3,1,72
13344,20250723,4,1,27
13345,20250723,5,1,15
13346,20250723,6,1,39
13347,20250723,7,1,33
13348,20250723,8,1,29
13349,20250723,9,1,29
13350,20250723,10,1,114
13351,20250723,11,1,46
13352,20250723,12,1,27
13353,20250723,13,1,37
13354,20250723,14,1,41
13355,20250723,15,1,12
13356,20250723,16,1,40
13357,20250723,17,1,24
13358,20250723,18,1,128
13359,20250723,19,1,46
13360,20250723,20,1,16
13361,20250723,1,2,50
13362,20250723,2,2,130
13363,20250723,3,2,36
13364,20250723,4,2,91
13365,20250723,5,2,10
13366,20250723,6,2,39
13367,20250723,7,2,108
13368,20250723,8,2,93
13369,20250723,9,2,17
13370,20250723,10,2,49
13371,20250723,11,2,66
13372,20250723,12,2,49
13373,20250723,13,2,24
13374,20250723,14,2,48
13375,20250723,15,2,32
13376,20250723,16,2,101
13377,20250723,17,2,92
13378,20250723,18,2,58
13379,20250723,19,2,52
13380,20250723,20,2,46
13381,20250723,1,3,48
13382,20250723,2,3,28
13383,20250723,3,3,50
13384,20250723,4,3,116
13385,20250723,5,3,60
13386,20250723,6,3,140
13387,20250723,7,3,107
13388,20250723,8,3,84
13389,20250723,9,3,47
13390,20250723,10,3,114
13391,20250723,11,3,22
13392,20250723,12,3,56
13393,20250723,13,3,130
13394,20250723,14,3,116
13395,20250723,15,3,61
13396,20250723,16,3,56
13397,20250723,17,3,28
13398,20250723,18,3,54
13399,20250723,19,3,25
13400,20250723,20,3,115
13401,20250723,1,4,64
13402,20250723,2,4,15
13403,20250723,3,4,14
13404,20250723,4,4,48
13405,20250723,5,4,65
13406,20250723,6,4,122
13407,20250723,7,4,77
13408,20250723,8,4,20
13409,20250723,9,4,62
13410,20250723,10,4,31
13411,20250723,11,4,23
13412,20250723,12,4,71
13413,20250723,13,4,91
13414,20250723,14,4,63
13415,20250723,15,4,35
13416,20250723,16,4,20
13417,20250723,17,4,31
13418,20250723,18,4,127
13419,20250723,19,4,133
13420,20250723,20,4,32
13421,20250723,1,5,67
13422,20250723,2,5,11
13423,20250723,3,5,11
13424,20250723,4,5,24
13425,20250723,5,5,52
13426,20250723,6,5,33
13427,20250723,7,5,31
13428,20250723,8,5,29
13429,20250723,9,5,52
13430,20250723,10,5,71
13431,20250723,11,5,118
13432,20250723,12,5,17
13433,20250723,13,5,32
13434,20250723,14,5,37
13435,20250723,15,5,66
13436,20250723,16,5,51
13437,20250723,17,5,24
13438,20250723,18,5,50
13439,20250723,19,5,11
13440,20250723,20,5,65
13441,20250723,1,6,22
13442,20250723,2,6,82
13443,20250723,3,6,44
13444,20250723,4,6,33
13445,20250723,5,6,71
13446,20250723,6,6,120
13447,20250723,7,6,20
13448,20250723,8,6,15
13449,20250723,9,6,18
13450,20250723,10,6,93
13451,20250723,11,6,45
13452,20250723,12,6,44
13453,20250723,13,6,63
13454,20250723,14,6,90
13455,20250723,15,6,111
13456,20250723,16,6,13
13457,20250723,17,6,60
13458,20250723,18,6,51
13459,20250723,19,6,113
13460,20250723,20,6,29
13461,20250723,1,7,92
13462,20250723,2,7,10
13463,20250723,3,7,44
13464,20250723,4,7,54
13465,20250723,5,7,36
13466,20250723,6,7,154
13467,20250723,7,7,104
13468,20250723,8,7,12
13469,20250723,9,7,103
13470,20250723,10,7,100
13471,20250723,11,7,39
13472,20250723,12,7,60
13473,20250723,13,7,147
13474,20250723,14,7,76
13475,20250723,15,7,52
13476,20250723,16,7,36
13477,20250723,17,7,29
13478,20250723,18,7,143
13479,20250723,19,7,119
13480,20250723,20,7,31
13481,20250723,1,8,86
13482,20250723,2,8,51
13483,20250723,3,8,26
13484,20250723,4,8,29
13485,20250723,5,8,123
13486,20250723,6,8,80
13487,20250723,7,8,17
13488,20250723,8,8,29
13489,20250723,9,8,72
13490,20250723,10,8,67
13491,20250723,11,8,51
13492,20250723,12,8,105
13493,20250723,13,8,13
13494,20250723,14,8,113
13495,20250723,15,8,43
13496,20250723,16,8,15
13497,20250723,17,8,30
13498,20250723,18,8,20
13499,20250723,19,8,49
13500,20250723,20,8,91
13501,20250723,1,9,35
13502,20250723,2,9,46
13503,20250723,3,9,46
13504,20250723,4,9,63
13505,20250723,5,9,27
13506,20250723,6,9,141
13507,20250723,7,9,37
13508,20250723,8,9,27
13509,20250723,9,9,64
13510,20250723,10,9,131
13511,20250723,11,9,95
13512,20250723,12,9,44
13513,20250723,13,9,74
13514,20250723,14,9,101
13515,20250723,15,9,78
13516,20250723,16,9,10
13517,20250723,17,9,54
13518,20250723,18,9,21
13519,20250723,19,9,37
13520,20250723,20,9,92
13521,20250723,1,10,25
13522,20250723,2,10,63
13523,20250723,3,10,26
13524,20250723,4,10,87
13525,20250723,5,10,27
13526,20250723,6,10,16
13527,20250723,7,10,52
13528,20250723,8,10,67
13529,20250723,9,10,16
13530,20250723,10,10,76
13531,20250723,11,10,15
13532,20250723,12,10,47
13533,20250723,13,10,16
13534,20250723,14,10,25
13535,20250723,15,10,15
13536,20250723,16,10,49
13537,20250723,17,10,28
13538,20250723,18,10,75
13539,20250723,19,10,61
13540,20250723,20,10,97
13541,20250723,1,11,72
13542,20250723,2,11,121
13543,20250723,3,11,20
13544,20250723,4,11,24
13545,20250723,5,11,95
13546,20250723,6,11,40
13547,20250723,7,11,43
13548,20250723,8,11,72
13549,20250723,9,11,13
13550,20250723,10,11,79
13551,20250723,11,11,27
13552,20250723,12,11,19
13553,20250723,13,11,12
13554,20250723,14,11,69
13555,20250723,15,11,14
13556,20250723,16,11,12
13557,20250723,17,11,41
13558,20250723,18,11,97
13559,20250723,19,11,75
13560,20250723,20,11,23
13561,20250723,1,12,17
13562,20250723,2,12,52
13563,20250723,3,12,40
13564,20250723,4,12,110
13565,20250723,5,12,112
13566,20250723,6,12,13
13567,20250723,7,12,131
13568,20250723,8,12,50
13569,20250723,9,12,82
13570,20250723,10,12,35
13571,20250723,11,12,26
13572,20250723,12,12,23
13573,20250723,13,12,118
13574,20250723,14,12,120
13575,20250723,15,12,37
13576,20250723,16,12,51
13577,20250723,17,12,17
13578,20250723,18,12,28
13579,20250723,19,12,116
13580,20250723,20,12,116
13581,20250723,1,13,29
13582,20250723,2,13,111
13583,20250723,3,13,23
13584,20250723,4,13,12
13585,20250723,5,13,46
13586,20250723,6,13,22
13587,20250723,7,13,39
13588,20250723,8,13,34
13589,20250723,9,13,41
13590,20250723,10,13,110
13591,20250723,11,13,47
13592,20250723,12,13,118
13593,20250723,13,13,64
13594,20250723,14,13,43
13595,20250723,15,13,15
13596,20250723,16,13,48
13597,20250723,17,13,90
13598,20250723,18,13,38
13599,20250723,19,13,26
13600,20250723,20,13,45
13601,20250723,1,14,63
13602,20250723,2,14,87
13603,20250723,3,14,10
13604,20250723,4,14,23
13605,20250723,5,14,32
13606,20250723,6,14,30
13607,20250723,7,14,52
13608,20250723,8,14,76
13609,20250723,9,14,59
13610,20250723,10,14,108
13611,20250723,11,14,135
13612,20250723,12,14,26
13613,20250723,13,14,58
13614,20250723,14,14,91
13615,20250723,15,14,70
13616,20250723,16,14,63
13617,20250723,17,14,81
13618,20250723,18,14,62
13619,20250723,19,14,97
13620,20250723,20,14,59
13621,20250723,1,15,42
13622,20250723,2,15,118
13623,20250723,3,15,101
13624,20250723,4,15,42
13625,20250723,5,15,27
13626,20250723,6,15,26
13627,20250723,7,15,25
13628,20250723,8,15,91
13629,20250723,9,15,135
13630,20250723,10,15,41
13631,20250723,11,15,84
13632,20250723,12,15,16
13633,20250723,13,15,72
13634,20250723,14,15,41
13635,20250723,15,15,29
13636,20250723,16,15,61
13637,20250723,17,15,16
13638,20250723,18,15,91
13639,20250723,19,15,27
13640,20250723,20,15,43
13641,20250723,1,16,23
13642,20250723,2,16,16
13643,20250723,3,16,111
13644,20250723,4,16,102
13645,20250723,5,16,96
13646,20250723,6,16,49
13647,20250723,7,16,20
13648,20250723,8,16,82
13649,20250723,9,16,101
13650,20250723,10,16,65
13651,20250723,11,16,23
13652,20250723,12,16,35
13653,20250723,13,16,21
13654,20250723,14,16,74
13655,20250723,15,16,37
13656,20250723,16,16,17
13657,20250723,17,16,55
13658,20250723,18,16,10
13659,20250723,19,16,67
13660,20250723,20,16,24
13661,20250723,1,17,97
13662,20250723,2,17,131
13663,20250723,3,17,148
13664,20250723,4,17,131
13665,20250723,5,17,51
13666,20250723,6,17,93
13667,20250723,7,17,99
13668,20250723,8,17,49
13669,20250723,9,17,27
13670,20250723,10,17,140
13671,20250723,11,17,82
13672,20250723,12,17,108
13673,20250723,13,17,123
13674,20250723,14,17,24
13675,20250723,15,17,38
13676,20250723,16,17,30
13677,20250723,17,17,107
13678,20250723,18,17,29
13679,20250723,19,17,61
13680,20250723,20,17,55
13681,20250723,1,18,16
13682,20250723,2,18,56
13683,20250723,3,18,31
13684,20250723,4,18,53
13685,20250723,5,18,105
13686,20250723,6,18,17
13687,20250723,7,18,15
13688,20250723,8,18,95
13689,20250723,9,18,23
13690,20250723,10,18,47
13691,20250723,11,18,34
13692,20250723,12,18,125
13693,20250723,13,18,17
13694,20250723,14,18,11
13695,20250723,15,18,126
13696,20250723,16,18,42
13697,20250723,17,18,50
13698,20250723,18,18,24
13699,20250723,19,18,107
13700,20250723,20,18,17
13701,20250723,1,19,32
13702,20250723,2,19,69
13703,20250723,3,19,34
13704,20250723,4,19,54
13705,20250723,5,19,89
13706,20250723,6,19,21
13707,20250723,7,19,41
13708,20250723,8,19,38
13709,20250723,9,19,29
13710,20250723,10,19,81
13711,20250723,11,19,91
13712,20250723,12,19,49
13713,20250723,13,19,28
13714,20250723,14,19,21
13715,20250723,15,19,67
13716,20250723,16,19,56
13717,20250723,17,19,74
13718,20250723,18,19,36
13719,20250723,19,19,27
13720,20250723,20,19,103
13721,20250723,1,20,83
13722,20250723,2,20,22
13723,20250723,3,20,51
13724,20250723,4,20,31
13725,20250723,5,20,32
13726,20250723,6,20,55
13727,20250723,7,20,113
13728,20250723,8,20,66
13729,20250723,9,20,13
13730,20250723,10,20,14
13731,20250723,11,20,24
13732,20250723,12,20,93
13733,20250723,13,20,48
13734,20250723,14,20,18
13735,20250723,15,20,13
13736,20250723,16,20,11
13737,20250723,17,20,102
13738,20250723,18,20,14
13739,20250723,19,20,94
13740,20250723,20,20,86
13741,20250723,1,21,30
13742,20250723,2,21,95
13743,20250723,3,21,107
13744,20250723,4,21,51
13745,20250723,5,21,36
13746,20250723,6,21,28
13747,20250723,7,21,81
13748,20250723,8,21,129
13749,20250723,9,21,27
13750,20250723,10,21,34
13751,20250723,11,21,27
13752,20250723,12,21,37
13753,20250723,13,21,54
13754,20250723,14,21,51
13755,20250723,15,21,41
13756,20250723,16,21,42
13757,20250723,17,21,70
13758,20250723,18,21,38
13759,20250723,19,21,50
13760,20250723,20,21,59
13761,20250723,1,22,90
13762,20250723,2,22,26
13763,20250723,3,22,43
13764,20250723,4,22,34
13765,20250723,5,22,33
13766,20250723,6,22,75
13767,20250723,7,22,34
13768,20250723,8,22,35
13769,20250723,9,22,59
13770,20250723,10,22,53
13771,20250723,11,22,33
13772,20250723,12,22,91
13773,20250723,13,22,31
13774,20250723,14,22,20
13775,20250723,15,22,39
13776,20250723,16,22,57
13777,20250723,17,22,12
13778,20250723,18,22,116
13779,20250723,19,22,39
13780,20250723,20,22,29
13781,20250723,1,23,30
13782,20250723,2,23,52
13783,20250723,3,23,34
13784,20250723,4,23,24
13785,20250723,5,23,12
13786,20250723,6,23,31
13787,20250723,7,23,70
13788,20250723,8,23,15
13789,20250723,9,23,42
13790,20250723,10,23,99
13791,20250723,11,23,96
13792,20250723,12,23,34
13793,20250723,13,23,93
13794,20250723,14,23,71
13795,20250723,15,23,24
13796,20250723,16,23,80
13797,20250723,17,23,52
13798,20250723,18,23,103
13799,20250723,19,23,29
13800,20250723,20,23,56
13801,20250730,1,1,107
13802,20250730,2,1,15
13803,20250730,3,1,72
13804,20250730,4,1,27
13805,20250730,5,1,15
13806,20250730,6,1,35
13807,20250730,7,1,25
13808,20250730,8,1,21
13809,20250730,9,1,28
13810,20250730,10,1,114
13811,20250730,11,1,29
13812,20250730,12,1,14
13813,20250730,13,1,31
13814,20250730,14,1,41
13815,20250730,15,1,12
13816,20250730,16,1,24
13817,20250730,17,1,18
13818,20250730,18,1,128
13819,20250730,19,1,42
13820,20250730,20,1,43
13821,20250730,1,2,50
13822,20250730,2,2,130
13823,20250730,3,2,36
13824,20250730,4,2,91
13825,20250730,5,2,10
13826,20250730,6,2,39
13827,20250730,7,2,108
13828,20250730,8,2,88
13829,20250730,9,2,17
13830,20250730,10,2,49
13831,20250730,11,2,66
13832,20250730,12,2,49
13833,20250730,13,2,24
13834,20250730,14,2,48
13835,20250730,15,2,32
13836,20250730,16,2,101
13837,20250730,17,2,92
13838,20250730,18,2,51
13839,20250730,19,2,47
13840,20250730,20,2,46
